"Hash","SizeBytes","FileCount","TotalFootprintBytes"
"5BFF94975D2C33495152726FBA1FCFFF11C595A2226942A156FA2E1221A77F2F","4375","2","8750"
"443D9DBBCA3C9D820088DA5F8BB212251626666842307E576FC2749C56A4D67F","989","2","1978"
"527893268CBA3DF86EE7CEC05D0EE07A2B46C27ED576DAF5CD30D90AE361B673","1069","6","6414"
"58C1F7D7F168ABE67793982F655ADAEF8B76937875373A26552C840C3812B898","398","5","1990"
"C6E1C283B046A17C1DEC0B4DA9260BD44D253B38F82B091B92C3E97D0741843E","3199","2","6398"
"A4F55C88F834E1A19CB4A0B6D61A8A1370A124DEBBC44A8BFDA399F08BBE4A4B","268","2","536"
"8ACC9C46EB01B763453BF72174243E451DF1E6F992C634B0BDAC4D44D68A9D3E","31639","2","63278"
"7B8D9BF0A28AD86B7735FC8550A5982856998B2CFBD017F09090BA0F94619D74","1240","3","3720"
"F4C7C5A45A7FAEDF4F92C323436DD53A58ABDE1CD39672F3FF9576B5FA2785B5","114","2","228"
"C72B982ADD26C5DDF410899BCAFE3F47253A5D274D4B93D2EF67850D4AF4545B","12290","2","24580"
"05B34DA22814F3787BFA3AC68DAD59C9047F56E55A607E0A20719EBF5AFE69AC","10046","5","50230"
"59AF37CAEC41ECF7B2E76059C9672A49E682C1A2AA6F9D7DC78878F53AA284D6","696","2","1392"
"F90FC63C4D4656AFA26FE23F548835FBB23EF6632194F17ADBE8759436F10EB1","52060","2","104120"
"9B83354A819146569DFE74A2468B7C11E287286D58B5654555ED1FEC10688649","2846","6","17076"
"ACF884B320846F137E382FDDEFE1172EF6684BF5B295E5C57721D46CA402A442","2564","2","5128"
"B1521E9102613ED3A96692BCC2D2E73A5E08CBEFB5643A46B71ACCE30F7DC33B","3174","2","6348"
"602EAC4C61FCDBCD3A802E7EDC30C7CCAFFB755075C64B571A88B0D7CDAC9779","2873","4","11492"
"821BD6858BF7FCE60631674B26B166EB449C8515E072751705FAD69FD67393D6","33955","3","101865"
"B6BE50C7D9944056531BBDFEF84EB881F02E1EC0DF930177C249A78915AA5F0A","56340","2","112680"
"81525EDD254D1194E478A9B9080A4E97447BE5F3B32C70D1D0947CFEC6815EFB","13697","4","54788"
"99BC350D90E4F01CBA9D388338B9E2BFE5F4BEC9F16EFD4A690CECDFDFBEFB25","612","2","1224"
"1933FFB47B255303647F771ED527AAE1086F6945C29DAB5785203FA7328E6404","96","2","192"
"EB2097709E543246915431A31C1033966B413D4B54FD166D57D007FF41366B28","2520","12","30240"
"C9CAD2330976EF75C6A95FB4C455F6FC2E2C1AD2E36AFD619FD55BB126B9A771","2998","2","5996"
"E3CDBD9921C1E384F5EE7A1EF785AFEB9FC3BA33C61CC2DA1422C564041E791B","31062","2","62124"
"33939D2997FB5E6FE8AA2CDA9364EBA780CACAF21B4BEB8B02B1707B580690F3","1295","2","2590"
"E3F1E3F60E4B7747042248C97275A6393407F809644649E12375BFB63D8F88C7","812","2","1624"
"F8CA107A4A9C86B974954A6A615B9E61E4D3A739DE93B3D097EB5B2D029CB9DB","36810","2","73620"
"82E58C7BAC292F0D47DE84E68B6BBC42C9CC8BA04CFAA47E6DE9BE6CD18A359A","464","3","1392"
"7F09E6FD66028172844B6AF285825C378EC18CB80AED250A39206E1395069FA2","435","2","870"
"A9F4B656158FEB76215382601481B47B846EAFB1159E7FB811A8D46261D0A11B","410","2","820"
"011F0505B8CD422B0D07610329864CF9156B17F42EF47FDAD881B297B320A4A3","101","2","202"
"19A3B277E679E7BAECF43428F89730FA9EF7A44656100756FB78AA409EE2B2C0","340","2","680"
"17EC310091C1DAED3477D7B515809231B0E347221E52B1E212B6688B40B155F3","179","2","358"
"67745CE4D229D9DA61B81F495F083FB60C6898D8A8442CAD3F7911EBE53665F4","178","5","890"
"486A7714D6034B8932C4FEAFFD6A03DC5C05B458EE32A92EE628B52FA6331866","2091","2","4182"
"3FEF4B52EFBEABEADFFFD5994E90B1025EB24263286E34170675956637D368B1","696","3","2088"
"E23D02366A1F10B9475FB6EB1FE10AA195D7D1A898FB6891A1EDD5556C489406","420","2","840"
"3C03B8F0F69B4C41FAF9E72B08B82D2C337B22276DADC6E1112E22BC2E49968F","528","2","1056"
"D4348306E15EC9CDDAABD9B1830674A8327FD28F53ACEAFA6BAE683EA3DD04FF","14990","2","29980"
"45368BFE11080C4504B7804602015D93873303C5B13D5710AF6C42E9ABC35B4A","4412","3","13236"
"E28D8BB86785B7DB17FAEA7B21E94E0AFDC1DECB0E82F5AFF3BE815A531C80C1","1373","19","26087"
"1A7A75B4E04057B66683762E8ACD0400F86C6A6FAC4AA1ED29A05C6BE05FC918","153","2","306"
"38933AF74C045B82CDE125C6AFF64F084B9E446683B11B12F5896A2EBAD98152","149","2","298"
"2A9BDE28DB52880026AC5401B00D8CECEFE809997ECF38DF62CE05894556B544","1624","2","3248"
"B6FF65AB6EECA404C9AFB6B8E38B10A9EA4A008AED7C0464451949EF7BA0B032","1402","18","25236"
"9DA6025FF2D017E40BC9DD98FF48B6AA371B0072C4CD1B7B2301A9CA18A9FD26","167","2","334"
"894F23066F9FAFCCC6E2DD006ED5BD85F3B913DE90F17CF1FE15A2EB677FD603","974","2","1948"
"DE4D995397E2F02C9E84B8022A4D9E22C2EEA280BC9B8F797E219CBB4B210221","675","2","1350"
"D3EA4646708ABC5E85C290C89C6F1A9257BC8DE89C1BEA81245A34B7072ABB42","6480","2","12960"
"75561F67F3191586127FE9822F070F1232AB6944079425C936A597E4FA2995B2","72","2","144"
"CAFDDA0BE8402CB8A8DB2AA778B208CA56615CA0E56CF24601DFDA6E0B23F608","726","2","1452"
"D8638803A5F602BC7F2B347E1B1221ED04A0C152FE4B470ACBD38ABA684FB08B","3669","2","7338"
"89BC599CA0B3A119D711C62855B2E3619B734BF371EF55DCC049454313F9904E","2667","3","8001"
"46A0C5ADD3CDCFF1E9B1C3E152F7DAB54C9C92BD46DA186B83E31814A405E212","737","2","1474"
"AD5905C06C81B5957EA7EBE2FE82F4FD2DB6DF99681D85C596CD647806021D2F","26996","3","80988"
"FED1E14F4D3A650493666697889E77EBB3BE6CCB6054E9F55197566D1CF0EEA8","448","2","896"
"41F34E513B047914DBA8C62A19B0B504C166F4BCE97A18B830030341F50E5D85","4664","2","9328"
"21BF6502BD0FD64F2BBE11EEDD9B17E2E93440220F4A044E80B20FC507221812","1917","2","3834"
"6312DEFD18EF1EECF366A12F29A4CC86CB576AC78F409B68299B673676D8698D","179","2","358"
"66AC8B2C2A562B6F2A32A2D512AA958F7BE8676ADA2FBAEB044AC752649258DD","5901","3","17703"
"1C2CC8A09B9A4496F230F7593237798003E7217CFF2B7566E908F4FEA3904154","268","2","536"
"D2FAC7F4AA78F0E31A1BD963270DAC3F08D65A985B80190687198B3BBC378EC4","89","2","178"
"A8C964F3EAA7A209D9A650FB16C68C003E9A5FC62FFBBB10FA849D54FB3662D6","478","4","1912"
"B6CD1D86E36333BCCD6A1607D1B5925BC5029E194F3F60E72F19EDF92E247417","18577","2","37154"
"FB4E6C73D75B6BD482C758E0EA76C01BFEB2ABBACEF737C9C44E05A396E8209D","16384","3","49152"
"AA675BEE44B9C91CA0BE3DEFDB1D4CD62B175D5E51D3653A78CE292DD8A6C44B","1155","2","2310"
"277088168BBCD164EFD091C17A351709DD8350C21A5DC1B3CC5AA0A260FB0DF1","91","2","182"
"3C8276990BBF2A570B9C9EA4DBFE26DCCD8622254F2AAF78542CC41336949E09","327","2","654"
"B9F27E5DAC997F90434F1DCF72C02F7F8726E6373A040F76BDCAF6315C3D173A","144","2","288"
"605BC5CDE0BCCB1F842887FB1F35F9FC14266EC0401DBB0F301EEBBB154841C6","1109","2","2218"
"84CB164E1BF5F7572A3A1AB4AF383D2DDCCE2366CFFD3347FCDD45BEC5E21609","149","3","447"
"57E5B776FC344A3EBCEA83102425A2E3D8123EB8A060C4BBED747BD3E9E4CA6C","725","2","1450"
"A1710F61A2179F42BBCD777EF58670B69C79C023D8003030FA8B0633D9B34B53","94","2","188"
"F216DC20B7E89E1455D876BC6355D55C90A6725A87B07F583B45EA14BD3C2DB7","1701","2","3402"
"6178BF3A45F28AD836AF3B0CA8811143A6C360AD62A5F0798B294565612CDAC1","913","2","1826"
"AE5FFC5D035E90D1F2DAAC6AB1BEF3C1B45B3E13778F852A2C4D85755F8C933C","1649","2","3298"
"29B59D097FDD9BAD14CB388AFB91D82B1F4A6B20306E8824A3D2F3B86DDA436E","11198","2","22396"
"460F02D9C1D2F7886E278C1EA5B40DBAA28E07353BE4995A8FBB1219F5A9E3CF","249","2","498"
"2C96B40A7B83E9B0FD5699D5C8D183591EF6BC3710500DD941A4DD99E9DCFF2F","431888","3","1295664"
"B20E7A60D213D88020542CBADF33FF7A54DEF88ABF94E93A6C3A6AACBED5CE8C","1172","2","2344"
"2565665BB5BC7EC689A6DEB134705AAD6BCFDB0D7E462AFACC926CBF4CC9F14D","1803","2","3606"
"E7D02F0F14E991F90B1D73F6D263A52193CCCD8C016E4351D4B12BC5450251F9","927","2","1854"
"6D0ABA6C932CDC4C33FF4719913350C20CDE7536C6ACC10D9D61E43F6BD3F01F","660","2","1320"
"04B35CF17366457A619BC2392B0B3A14A4073503634C6AE7C4985EB83EF32646","849","3","2547"
"F1D68A1045A645A5630F6C246882E9C9F6B6ECD04263CFB124C94DEED707D6AE","28183","3","84549"
"A19AFB2BCE50E8CDDA0304DF029D3B7085014B3189C08CD11867522A0715069D","672","2","1344"
"7A68DF2D2A73AE7D36D2463BA431AFED49E752C5AB46B72443AF2B494B36F111","844","4","3376"
"1FEEF20CADCC3DE3A1E008F8FBFCC5738EDF3365ABEBF46F3BD709CCD2D2FCFE","4469","2","8938"
"0C645DBD2BFF60A074EDF4CA71978059E40DAFA54D5F1104271C2DA47E900AFB","4891","2","9782"
"38722EAF3F26692E65322F080CB00CE9398D5306A61F1F2B04AC226BA4537CA6","5030","2","10060"
"7A11FFD709B2FC625A7389F113DAA615142D3E7584AA211E112A184646935ECE","746","4","2984"
"E06FCC3A9AB426C6ED0E8F526DBC8377807362F05A5C7FE65DB75168E5F96C9F","73","2","146"
"D41BA53CC404FB5E1E652DFCD21C16888045FF1C57AF9B14C3FCA19E6CEA2499","558","2","1116"
"C45DEA61AFB34BB4236B58AECA1315CDE525FD1084EC7C5C63431BB324555646","323","2","646"
"9205EB52FF5646CBC98BAFB6D5BB2E4FA18BAB0FB1F4DEDC5AE70E5FDB9B6F80","3397","2","6794"
"152F0FB43E953FCF5C56C5BFA4C834BB96B1603E4026319C613DD3E734F305CF","1572","2","3144"
"DC6B257274AA812629AC0C3C17F29AD28848B600B61DA5E7E373AD2E3F31FB46","1365","2","2730"
"8E6EC025BD7C0149A96D824781FFB71A040E4D10B288E8E117E41B1F3C67DF61","7552","2","15104"
"1F58FDF60CDBC9D34CD7A4E2688BE218572BC8BEB4CE3CE377DCA515A06E3B50","272","2","544"
"A947CD3DFD5E1F27E54F4911C0A24578717AC7D897980286C6F9F50BC7E6B3BA","720","2","1440"
"EBFA26B53027396BD2DA4D4965743BEC4965AB20B6D2733444DDA1A26702A53E","538","3","1614"
"2C7A7EA944D89960EE3B68D4605ED55DECCB5529FF2BABDA79244972F8187D13","549","2","1098"
"873A2F333FDA393EC3464F4579209B019D98E97C3BF498B10E85F630162FD708","776","2","1552"
"5562EBBD6AF06F239F2C172AFC9A5BAB7A01757D9C4DC1257F3A34386EE581AD","386","2","772"
"590595C1230EBB7C43EBAC51B2B2DA956A719B213355B4358E2A6B16A8B5936C","1013","2","2026"
"B637CD92688A6CDF4F8F184FF529DC2BC7F15692828E2C0C66A60E6972F400C7","2723","2","5446"
"231FAAF9C9745E726FFE25BB7B5416FE1C7058ED3752AA6B0A5DE52CA4E8088E","11183","5","55915"
"DA4556CFD088FEAB5F75BE7983488BE7D814042EE59CEDC651A948431B470036","289","4","1156"
"E2A1FDB818CC95091E07EB7AB39E6D4225DA060A8835434A405FA0B71AC6A6A5","501","2","1002"
"E004A8A025D23ACF7066DCDA1E3F67CED85D0FB7AE58B45D6E3EF9BE86C19A0C","280","2","560"
"E8C74D4AC77D68F10277A3E301029BA3FE4D0103746C8C62676B43D7355962ED","751","3","2253"
"F56978E7A6DA1A3C6EDEE41ABB54F98584A2FA2680458C48DB820AE772FEF0C9","1152","2","2304"
"011EBD4135D4E88B66C8147988A1D44A01E1FB3D47D50C9DC780AE10ADD89CAA","773","2","1546"
"56BC6FAE8322B073EFA76EFE6343B32326018C098670E58F866EB1A14A6F52E7","3223","2","6446"
"97460CC4FBBCD1AC80A28386FA29A6BA9EDAF828C010F3159694D9EC66CAECB5","3337","2","6674"
"8347D5E9117E343C845F52718C57204346E72555FEBD8AAF8B00A7242EF9F4D3","2794","2","5588"
"E5986C170601B5E45606F00237437855B804866D1916AD1A1598600B00418E65","334","2","668"
"CAB79C3CCF2DB22868D1439B2365DC00161ED6BD52ED2FB9CEE890EC002259E6","3332","2","6664"
"E81FA3818A18FBBA8BEDD4B9240C40C6F54EADE0D5E3F302CB74AE822A9CB79B","349","2","698"
"DAF033D24844D614800846932394462485AC8E444429B81E94F2737894157404","890","4","3560"
"2CAF62C8F108FF082758BA9EFE25AFA937B1BAF2556BC1FAAB50C141F018C46C","1075","2","2150"
"9CD7ACC648F17D2EB4D588281A7CAA595E053F85ACC0AD561CBF9E2A18861E17","512","2","1024"
"1B1F4ABA21FD956269CED249B00B0E5BFDBD5EBD9E628A2877AB1A2CF493C919","299","2","598"
"72AFBAAA2718ABE23156D8BB4AF09FDC98A12054FE3C559B82E22718DBEDB7DE","1025","5","5125"
"A6FCC1CD6583939506C906DFF1276E7EBDC38FBE12D3E108BA38AD231BD18D97","1195","2","2390"
"799F8BAA58124B8D128384F202D3C5D73D92F120787A90855779FF39F8490C00","153","2","306"
"037B3737CA8BE2E7FAAA988ED6B85331B480D4D5D8541C5BFBCF7B7B5D420FE1","1207","22","26554"
"14C5B2311794BF53D112570C8C15B502A9B59048788D95EEB54E390F97BA7ED1","689","2","1378"
"5DB85619A87940146454FC643C824720A468072B6F30469E72CD3376D3A8962D","380","2","760"
"AC1C85EF42FD4756851C82BCCED541694345D9E5196F36F25FEF83D2CB4409CD","321","4","1284"
"E14B646F4624B96E46C8D61806D89CBE1CDDAB78C2429D3F71F2A6F1A1548C13","269","7","1883"
"0FCF785C58EF59C437FCFA462558AA39908F8C06817E81FBD8C306A6C6CD0DE8","92","2","184"
"843C670380A22AFF8EA4A20B19AF866457365C2A06DD037463527808B7A833C9","72","2","144"
"4D04E274F97E8C7ECAF554AA62B04D21DCF0D27A2E35745DAAD80018F4CF197E","65536","3","196608"
"1E8EF8B1106B425379329C3073C00F4A5602FDFEDA3141D46676E64E389E5C37","171","2","342"
"50995FC57FD241BBA851F706C6A91F17558BD332B0D1BCD8785EA456FA79E718","163","2","326"
"05537F9E4ABFEEBF099FD48592C9893DFE7EF65168F2B9AD9F15386010A76E8B","2944","2","5888"
"1525A9AC2DB018646F49C0CCAAD0AD07DA7DADDFF44DC6452C9838E73623E52E","128","2","256"
"DEC8A06A7EAA345F3CE4330F48B2E1917848C40E40BECA6C9C00E9718D0E8441","3176","2","6352"
"EDE96AEB7699F2BA032748CFE003EFACFC53DB8F8607D049D0D013F762FF9306","18695","2","37390"
"338FF90231B61C2AC37170E918E991385F74FC335EA95CDA1B57A25556A73D97","2558","2","5116"
"F3944978695D3F06BD104B2ACB3C8F04B6A67A1CDA26ABFD86352021BB6AD99E","10931","3","32793"
"5729D8EC9AC3F745B3599E773248A667DE73176F2C11E5F79678B1AF5AD652B0","1950","2","3900"
"908B586C35C8CC43EDA4388B9CF9F7637ECB1ECBAF83132B836135032A99889B","2195","2","4390"
"CA5A3A9C3EF15AA01E8D7E235555165CE153434337AEC793B70DBF9DC487236D","349","57","19893"
"FEDE73800D229D428E55282897BFEBDAB79C063D460C09F512D3C8707E178DC0","570657","2","1141314"
"BA24B6E564891359CE53C06ACD8FDB7D934BD8AD475B7C514FA984F76E6C05F6","891","2","1782"
"F2B65ACC10758CEE286879F174F8A6C570220DDCA8856F59433AB00DD56069C2","9042","4","36168"
"6EE8B4C5E8DED944D0AFC55EBA298C2BAD1C621DB1AF56B427E96117CF63E41B","1751","3","5253"
"B4DB1E220CFAD9F020516D51A6DFFB12BD1EC90ACB869AC5A10602D9AD49EA4A","183","2","366"
"0754F3A00885787F8997E4AF167041965DE9EBDB4A45F78AFA4A43CB1621B1FB","124","2","248"
"2936C62E98C13B1D3989A59E6F8267E438963209A23921A92C169379BCBE8801","82","2","164"
"BCCD8A7C2D2A83F176692B1528A50DE9487625C1D6D3F84CCF9BA88E5B000B68","1257","3","3771"
"2D34B0E2CE12B5F75BD993E5AA0D70EE7F6FBFEEE506983D2668074336E4A824","681","2","1362"
"96E61D530C8F298FC615FFE5742DFC166DDAB5BD89E0CCC5F9E5518B944F0F0C","1056","2","2112"
"95F93CE0856B16E3F3416DED0E1CE61154CAC31E36BD560E9B5DBA2A10254647","43120","2","86240"
"506F3A2DD35A0760098A8CC4202C69770739A2CCEC4D1FE46C2FB4DAC512D5D8","5128","2","10256"
"B5F32B37635C46E4203FA7E031BB002EF1F434C6873A4ABDAC24EE9B070B3AC7","8472","5","42360"
"ABD028A5FCD0E0791E58125F5AC66F5ECC2E34E8F35FECE4FF95F7569596E824","95","2","190"
"0D50EA89AE69BF461334661C9682C728E08F23618EAF9D9AB7539647451C028D","652","2","1304"
"0986BE78800817DC0885D8FC0B1694F5D6646C6E3C171862129DEFD97BF50822","579","3","1737"
"FDF880843406586AE5028A59E3683DC61ECB6A318C178D1363552F33618294EB","1575","2","3150"
"C008EDDF2BC3DCF88C83FCFAB86BB98824148DAE20FB50954D6BBEE989B82489","82118","3","246354"
"8046FE2D92DAB945913BD861AE69FF1C20B68C1E5B8F9AB20F6EE465AC713188","65536","2","131072"
"BB5CCC32AE639A41CAFAF99AE6BA43C0EB04B3F14D72DE9D08BF67270B670351","103","2","206"
"5F10D7C3E3112DFEBA83FB2DF0BFD31F4995C1394EFC8C8053E8B241E029FD75","2230","2","4460"
"9C044A9C1FF406F14C4E1C8833E860823C0080229C5A3827BB45989911B85F0B","260","4","1040"
"807BA580ED423E518672C27B4022A56ACB693BE04349733FFC1FE6F324FBCEE2","2320","2","4640"
"82F3F397C9DFBB35D5A7E922634F5DD77F7585D3BC16A7D5B2AEED62867F0C03","31700","2","63400"
"382465A86633C3553AC454BEE17F8CDE4E48A7223B74675FA9B0A0520B6D6B17","3091","3","9273"
"72AE75745BDBAA3FC50A9C3852ABAFB56029D333E5624C073AF8B96C90C0A593","538","2","1076"
"066ABE739AF6BC03E4B4B22E13CA3EECE1E883B869A4718213D7FCF11480EAE0","70","2","140"
"039DCD24563623CDEB08F9D8F75488F15771BB720E9D9984202E9980FA7B0046","9679","3","29037"
"35DDB82861F11A70AB84CB47D620FCB28D7F884BB444644E06BDE815B836EF9E","2339","4","9356"
"91FEA7144BE0A64A8574F7B22600551387145225C552DF449911776F98E0E3BA","198","2","396"
"FE592DB90F27CFB83E4DAC55BFEF1B649E898BCC75F6578A43A11C70E46FB179","588","2","1176"
"598A691758C116BD1F49662597EC0A77199F044D68D22399C93726C2279C4FD4","346","2","692"
"30EEEE72A46D849C941E3E9446E0BCA66ED905A72ADE2716119EF26C14C0DAC9","149","7","1043"
"52CACC0E85FCC292FDAA2E068F2E9839DC3A1803492066CD7DD5540AAAD650C8","90","2","180"
"2BD7C55F36E0611C096B21265903EE21B37F3D93A5B2358D11FA1A1F20D4DB60","1972","4","7888"
"3AE220DB4E0909EAB5630545622C1475E5DE7777B5E8DEA8C1FFA31E298A0DD4","1256","3","3768"
"166344886DA4A2DAC5567917C7A8D59D651BDFEB4D29A863FCC0F0FA733AEEFB","653","2","1306"
"AB41EF1F2CDAFB8DF48BE20CD969D875602483859DC194E9C97C8A576892C052","990","5","4950"
"1A8E0DFA969C1B21271E39F33F883AD708E47FF7AD9C4937FA627EF9995E2C28","202","2","404"
"1EB13CC05B02E76560177ADA11B3A23DDA4D4CEC418BBC8CA0441C6A80E34B0A","2263","2","4526"
"FE66AEF28788CF660B2383FEFB69C360A3C1262F17AEE1D3AEA7CDE5BDC914C0","1026","4","4104"
"06A1FAB8296BAE54FE56C06691ED8C87E21F035475975874DF50915122D2D67A","179","2","358"
"9780D1C25E483D86FC36A8D8E4DBB15E564E515F8D9E0C2470CE51CC3E43CE5A","1327","2","2654"
"9E4AA4E960D6A886D3FEC13E51EE8729C2D8F24DF5CBFC05808292B18C531943","1043","3","3129"
"F7B0F68744B85FD7146EA70163F8ADA805EF66B0BD401A609CD648F615717CAC","96","2","192"
"49A45287577438CA61B6CD340B1FD18315828C0B18DD12A92C30808AB66A87F9","63320","2","126640"
"FBA08F91DD05EED002961AC41ED5025B532C9DCB91BFCC5A7C4D5602F0882006","72","2","144"
"1FD39030C119B4C97014F59E0AD0ED65F23475BBDF55A52740F31EB82B34B4EE","295","2","590"
"D3A724E2ED749F172FF70B62A1D0631B7D4B0EA273782365A3464D4E2D6B6DBD","1390","4","5560"
"2DA11B6F5C374300E5E66A6B01C3C78EC21B5D3FEC0748A28CC28E00BE73E006","484","2","968"
"6E1B1E3186A940C826D1CF42018AEC781E83E3DF6AF1528E6705EFB14BE63927","2693","2","5386"
"20580AD8281265CEB27A9491CAB5587B6929BEC1E5A4F1779225E69870E12073","151","2","302"
"EC5A0291F1BCBD2662640E7A6AE0A632CE8F0FD55C02236BB43203F38436CA36","3221","2","6442"
"34B9BFB5379DB8C6368912810C57A3EF4565392886C1B5A8947514CFFACEEA0E","154","3","462"
"D0915DDE9F963D4A6CB959E3DD39A6C30489B87B1B1EBF31F0C42EE5DD94FF8C","177","2","354"
"7BEB0FBDA5E349907067C8398BB8CC3260A6267B6E5DFF9793A5AB2171934099","1931","5","9655"
"9657125DA658E9E0648E767D59D0773338B03623E4B238E698D456D336E4C94C","51","3","153"
"4000B79AF9C7518961F2FBD9D3E3DCECC87229AD2777CEF33955EDA29E465129","255","2","510"
"5C36F0422D39637DD6654A478D34A7465AA8A28BB728EA2C9F9C373F93B3E7B6","10760","6","64560"
"A160FD9D2449DAB0B2737C5063F7FDB9677DDD9A623929EB26596505A8270C47","6386","19","121334"
"00987AA252715D0CC231628E139C9EE231DF820D5503EF7E80267931BAD7FFC1","153","2","306"
"0B21EB8FB1C124E963D564B6462177331027F6E739F48E73184E0F6A81CAC3F1","121","3","363"
"772436335A962C70A4DEA2C972098623009264CBA95B37300021DC5FC89A3145","26559","2","53118"
"4242E4C4966B779A32344D3B11BD1894F3A06DF73D7C1904315177F4F28B21FD","299","7","2093"
"BECD933B50154B9E07856E765CFF3C0D9433D026D951D02167DBF697191DF3D4","1286","3","3858"
"95F183D3B59BA15FF29C82E72F7B2090EADDEB4440C3CD65695E8056A12CA85C","1190","9","10710"
"C429D970B8CEECC22AFB9399AEA9DC0ED3300A977C3C988EB0BF6AB986EE10CF","8181","2","16362"
"4A22C59D7A155877E42E8F9EA3CF7FF977B26EB272E274C46164CD45225921B9","67","2","134"
"0546B4917D6239D7F413EBFBE35E61EE5D2542FE03042617FF77406D8990D315","171","2","342"
"D55337727A94D886B362CB40B672173629FFB7AF54EBD7D211433ECFAD8A7D26","8500","2","17000"
"C69E621DC9F09C189FE8F94B1E087AD85F1D85AAF3EE8C6B3EFD3ED6C002FB81","7071","2","14142"
"E17120AD3DEFF741C2CA5CBE511971CA33971A1BA6E49694C6498309BB2680B9","1093","2","2186"
"C0FAB855B54D2C06BACAAFB630485204E7488B8F6177ECB9A2CBDDE78AB815D2","18772","2","37544"
"6D479E3664A0F484790681E42BC71D8296D0AB53ECC3AF1A16184C373EA8331E","1538","18","27684"
"DCF36A4A0BBA0BA90512FCF934FC3EB337F124991FC4B42C817B3CD36F1A388B","642","124","79608"
"FFFDD272C764BF6299AF6BB70AC35441DD9143091CC6D6C657AF2A70EB1C8A51","2120","12","25440"
"B5A7596AA67730412B3C029EF09E84E6B67B8E445CFFD35D1D295549C89066C7","2518","3","7554"
"A698401DF8C8DF462E08373056A6CB6A1DE2DE0AC292AE1D676E878CA83C4A20","4250","2","8500"
"36016F4601F910C100E7E80A38271C990ABD512D5CFBFDD65972A88D87D8A89A","1511","2","3022"
"940864DC41E5C5CED2E0B8AA94466E1D3DF2290DE2C863430E2C3A8F82B5B398","2677","4","10708"
"B04AFF9F4E4B74672A0031202B66DC9B1116C7817E103BCB56954E284AB00765","1599","2","3198"
"C53AAE4E1ED725DD6051DD155B900D10BC25EDC670C021E571553A3D007B574E","797","2","1594"
"CCB5F2E925459D8C7EE03035FE14D0978640FBF88DEEB76ADFD003AEB8517E20","366","2","732"
"88BA55410652A2646EF4D066AF6F05D51FFD55A4DC98ADEE4A25B09967EFA4DF","711","3","2133"
"6CEDC278F358834793CDC0A8C523E1BC7E4667961F1B6508FF141278CDFB69F0","1307","2","2614"
"2C7E443349BBAAE23FE9EE62397129CA30A4118184D9908BABDC514D260EA322","1460","3","4380"
"92098118B1726E9CBCEB4F7E293BF39ADDB30A108F598BE1A790563F8257EDD1","2676","2","5352"
"B2E4D3F66B1C7A85EB04F25212060F3F36B82485A38DBC3DAD9D63376F0C7D7E","615","4","2460"
"67E404E4E699140204E98664B9D582906BF902D2806FA72F7AF9A3AAA4A29835","2072","2","4144"
"C1C6EDEB1F365B61DBA99C88592ABA8BF36FDE8BC6D9F7C515E78086D87E2380","1647","6","9882"
"B5397CF5AC2791636E00A380CE3D3C591B0DE0AA45BC4CD0942A378C92218E71","517","2","1034"
"EC00B84B47C341B1A5978FCC2614BDC340E6DFFD435A0728B84D7C7FB00EE059","1161","2","2322"
"34E06901C785D3220C276F45A32603BC8B7A183815F831B0025FDF5FF8AAB138","70","2","140"
"23795301598F65F51F0931CA0BD8AA90EA0605F0472A101FB6BE20349C58B2BE","360","2","720"
"F81A066104070E78A7A5DEBB9DE622E7A951EDD0DC9E9D6F1BD6FE2593AB2783","1858","23","42734"
"BE8120B4D4D85B2D887DFF921966D48E6D257FA01A4C4D7E0F65A1CA08584D84","1435","3","4305"
"F1FB5F04AE2DCC9AD7FB04A5463800C5FB32C2AD1118573CE60E6A0A31F7379B","83","2","166"
"F26DD49A699A0CE8FD5E142DE55685A0013B85173D52403FAA322D41C09713F4","276","2","552"
"9C50481A40B67C2835CB9369D28D622FBC1FD1063608143A48F9A86911053FCA","676","2","1352"
"FD39C4872A98FD27D899345D92DA8B5E9C92A3B311A9F91E156080349F85C869","12299","5","61495"
"B67B2FAE57FA3E9B840A83BF2CD9EEF32485734821DA78136A58F0EF1FAD8F8E","571","3","1713"
"75BABA5703DB6F8A294B35D52B4D692DB62F092D74097B973F2156845D6114C8","1210","3","3630"
"6BCA691EC0F25DA915A19F05244528704FFE69970FEADA28267E4856689C4726","1473","2","2946"
"49720D5D24107AC6C6CC7D4CE785E1D84F3CE4F3A1549ACF491B7349DB1C32B8","19120","2","38240"
"47F475C43B6491541887E9EC4B55A93F4D39BB63EBF631388A1011E857F18C46","1954","3","5862"
"826C2C9E99F56AC14469BA58BE78BC00DB17F9A7F37C32C6992CF8FE6C7C0A06","1317","2","2634"
"187B35E2F6EB430C3AA2FB7FA932A37C3A73C7B7A6263E953AE46672598356F8","7430","3","22290"
"4F8957FA95383CF294EF8ADE76B837BBE1EA896225D1BBA8AD10366CA2225C7C","6848","2","13696"
"EC1D86500F497AA8E20F9F0C1695951159D9A909669D00A261CE1BB22B3CF0A9","918","5","4590"
"0B8DD310736F24410A0740F7F851F5FF305AD367D08040BA2807A70805CE1D88","2310","2","4620"
"C11DA00F079C50A0F797EF9C822E652509463B1E1493372E485E12C9AD93CAB1","617","2","1234"
